id,content,label,year,month,day,year_month,year_season,weight
692940257134653441,icymi: a dog accidentally stumbled into the middle of a local half marathon ... and earned 7th place. url,truth,2016,1,29,2016-01,2016-01,1.0
693116426824093696,most companies pay little attention to how employees are feeling. this is a mistake. url url,truth,2016,1,29,2016-01,2016-01,1.0
525711899359318016,cdc whistleblower exposes ebola vaccinations containing rfid chips | national report url via,rumor,2014,10,24,2014-10,2014-04,1.0
667465205258051584,remember the man who killed four marines in chattanooga? he was a refugee. url,rumor,2015,11,19,2015-11,2015-04,1.0
524923293711998976,at the war memorial in. ottawa. a soldier has been shot. they are giving him treatment now. #breaking url,truth,2014,10,22,2014-10,2014-04,1.0
524922729485848576,only photo i will tweet. cpr being performed on the soldier now. i heard four shots. #ottawa url,truth,2014,10,22,2014-10,2014-04,1.0
489854703321509888,"'nine britons, 23 us citizens and 80 children' feared dead after #mh17 jet 'shot down' url url",rumor,2014,7,17,2014-07,2014-03,1.0
730516765525082112,a canadian teen didn't find a lost mayan city: url url,rumor,2016,5,11,2016-05,2016-02,1.0
693811101146963968,trump hopes for reversal on same-sex-marriage url | ap photo url,truth,2016,1,31,2016-01,2016-01,1.0
524168442841010176,"no, banksy has not been arrested - this story is a hoax url url",rumor,2014,10,20,2014-10,2014-04,1.0
536915851233202176,afghan woman kills 25 taliban rebels to avenge her son’s murder url url,rumor,2014,11,24,2014-11,2014-04,1.0
629209452793626624,a russian laboratory has invented a way to remove the black skin layer of black people url,rumor,2015,8,6,2015-08,2015-03,1.0
504131654810877952,attorney: new audio reveals pause in gunfire when michael brown was shot. url,truth,2014,8,26,2014-08,2014-03,1.0
407179055763836928,did speed play a part in paul walker's death? url,truth,2013,12,1,2013-12,2013-04,1.0
544698560655400961,"the story of a 17-year-old stock whiz with a rumored net worth of $72 million made a splash, but quickly unraveled. url",rumor,2014,12,16,2014-12,2014-04,1.0
553169307824177152,banksy's response to the #charliehebdo attack isn't by banksy. but it is striking: url url,rumor,2015,1,8,2015-01,2015-01,1.0
693139276708585472,retreating clinton campaign torches iowa town to slow advance of sanders volunteers url url,truth,2016,1,29,2016-01,2016-01,1.0
516545908813475841,"#hongkong’s protesters are using the “hands up, don’t shoot” gesture from #ferguson url url",rumor,2014,9,29,2014-09,2014-03,1.0
514201362729828352,"three missing afghan officers are in custody at the u.s.-canada border, police say. url",truth,2014,9,22,2014-09,2014-03,1.0
656523458139045889,is your drug dealer charging you more because of the 5p bag charge? let us know! ring 101 now url,rumor,2015,10,20,2015-10,2015-04,1.0
387353560356118528,a claim that #obama used the #shutdown to scuttle the amber alert system reveals an ignorance about amber alerts. url,rumor,2013,10,7,2013-10,2013-04,1.0
559787890402541568,$500 off your first month in our new mexico city data center? muy bien! url,rumor,2015,1,26,2015-01,2015-01,1.0
489841070818488320,'nine britons and 80 children' feared dead after flight #mh17 'shot down' url url,rumor,2014,7,17,2014-07,2014-03,1.0
539254751343681536,what happens to witnesses! url url,rumor,2014,12,1,2014-12,2014-04,1.0
690106189951139840,"president putin ""probably"" approved ex-russian spy alexander litvinenko's assassination in 2006, inquiry finds url",truth,2016,1,21,2016-01,2016-01,1.0
514057033419849728,"alaskan reporter says ""f*ck this,"" quits on live tv in marijuana legalization protest: url url",truth,2014,9,22,2014-09,2014-03,1.0
524967711492014080,canada parliament shooting: - active shooter - 3 separate shooting sites - 3 injd - multiple gunmen - 1 soldier dead url,truth,2014,10,22,2014-10,2014-04,1.0
767330549262278658,part 1: nate diaz part 2: conor mcgregor can we expect a trilogy? url,truth,2016,8,21,2016-08,2016-03,1.0
763738618573623297,hillary clinton strategist bob beckel called for wikileaks editor julian assange to be assassinated: i do not... url,rumor,2016,8,11,2016-08,2016-03,1.0
714567472712589312,how many more trump supporters will defect? an open letter to trump voters from his top strategist-turned-defector url,rumor,2016,3,28,2016-03,2016-01,1.0
524959809402331137,senior u.s. official: canadian government has informed u.s. that one shooter is dead in ottawa. live blog: url,truth,2014,10,22,2014-10,2014-04,1.0
691976624665919488,a rare white giraffe has been spotted in tanzania... perhaps the only one in the world. url url,truth,2016,1,26,2016-01,2016-01,1.0
532231906364911616,the sugarhill gang's big bank hank has died at 57: url url,truth,2014,11,11,2014-11,2014-04,1.0
692842124841123842,nicoderm introduces new nicotine eye patch url url,truth,2016,1,28,2016-01,2016-01,1.0
613425834301485056,police bought #dylannroof food from after he was arrested for church shooting: url url,rumor,2015,6,23,2015-06,2015-02,1.0
516371936604352513,"oh, my. rt hong kong ""hands up, don't shoot"" emulation of ferguson protests is such a powerful image: url",rumor,2014,9,28,2014-09,2014-03,1.0
761675705956655109,exclusive! angelina jolie will be a visiting professor at georgetown university: url url,truth,2016,8,5,2016-08,2016-03,1.0
525068915068923904,***exclusive*** michael zahaf-bibeau caught on a #dashcam model sold at url #ottawashooting url,truth,2014,10,22,2014-10,2014-04,1.0
742678930516123650,gay muslim democrat terrorist threatened to kill his classmates. when he was 10. but nra or something. url,rumor,2016,6,14,2016-06,2016-02,1.0
693818562981421056,icymi: somehow lebron came out in shorts that didn't match the rest of his team ... so he had to change mid-quarter. url,truth,2016,1,31,2016-01,2016-01,1.0
693523133920342016,quote of the day url url,truth,2016,1,30,2016-01,2016-01,1.0
689938201193115648,". on declaring a federal emergency in #flint, michigan to supplement state and local response efforts. url",truth,2016,1,20,2016-01,2016-01,1.0
692056985513123840,"no evidence found of gunfire at naval medical center san diego, but building search continues, military says. url",truth,2016,1,26,2016-01,2016-01,1.0
728207861050970112,caitlyn jenner will pose nude on the sports illustrated cover. her balls will be censored by a sad michael jordan face.,rumor,2016,5,5,2016-05,2016-02,1.0
544277117039837184,flag in window of sydney lindt cafe not an isis flag. reads: ‘there is no god but allah and muhammad is the messenger of god’ (),truth,2014,12,14,2014-12,2014-04,1.0
614594259900080128,"watch live: as sun goes down, white house lights up rainbow colors to celebrate scotus ruling url url",truth,2015,6,27,2015-06,2015-02,1.0
552810448324943872,"#charliehebdo shooting: gunmen shouted 'we have avenged the prophet"" during attack - reports url url",rumor,2015,1,7,2015-01,2015-01,1.0
663817239896821760,for everyone who thinks starbucks red cups are ruining christmas url url,rumor,2015,11,9,2015-11,2015-04,1.0
553467311261503488,reports of shooting at dammartin en goele on route n2 north east of paris - french media says car chase under way,rumor,2015,1,9,2015-01,2015-01,1.0
693284114724700160,boeing wins contract to build new air force one presidential jets url url,truth,2016,1,30,2016-01,2016-01,1.0
544333764814323713,"gunman's headband reads, ""we are your soldiers o muhammad"". #martinplace #sydneysiege url",rumor,2014,12,15,2014-12,2014-04,1.0
574004164570841088,oregon community helps mother after boy punished for being tardy due to vehicle problems: url url,truth,2015,3,7,2015-03,2015-01,1.0
470025166760980483,where is michelle obama’s hashtag for meriam ibrahim? she’s pregnant and sentenced to die url url,rumor,2014,5,24,2014-05,2014-02,1.0
523545090099523584,concerned airport passenger suits up in homemade hazmat before flight url url,rumor,2014,10,18,2014-10,2014-04,1.0
693107789007339521,our daughters should get paid the same as our sons for doing the same work. period. url url,truth,2016,1,29,2016-01,2016-01,1.0
676970570160988160,talk times @ 2nd brk cruz 13:18 rubio 12:01 trump 10:30 paul 9:00 christie 8:39 bush 8:27 kasich 8:21 carson 7:55 fiorina 7:27 #nprdebate,truth,2015,12,16,2015-12,2015-04,1.0
521098692326350848,"mexico: iguala mass grave bodies ""not all of missing students"", guerrero state governor says url url",rumor,2014,10,12,2014-10,2014-04,1.0
693136527816331264,a tiny alpine town in northern italy just welcomed its first baby in 28 years url url,truth,2016,1,29,2016-01,2016-01,1.0
757367391202471937,"""laziness is a trait in blacks,"" 1991 book quotes trump as saying: url url",rumor,2016,7,25,2016-07,2016-03,1.0
535474861616148480,"breaking: fsu shooter identified as myron may, a lawyer who graduated from fsu before attending texas tech's law school. #fsushooting",truth,2014,11,20,2014-11,2014-04,1.0
380140114552188928,"can twerking in louisiana really get you a ""mandatory 30 days in jail""?! url",rumor,2013,9,18,2013-09,2013-03,1.0
522468118082633729,"christian bale in talks to play steve jobs in danny boyle's #jobs, written by aaron sorkin. url url",rumor,2014,10,15,2014-10,2014-04,1.0
407205404075376640,r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous.,truth,2013,12,1,2013-12,2013-04,1.0
552783667052167168,"france: 10 people dead after shooting at hq of satirical weekly newspaper #charliehebdo, according to witnesses url",truth,2015,1,7,2015-01,2015-01,1.0
692023855926374400,"shooting reported at naval medical center san diego, according to the center's facebook page. url",truth,2016,1,26,2016-01,2016-01,1.0
732004388181434368,target’s new transgender policy raises all sorts of questions. url,rumor,2016,5,16,2016-05,2016-02,1.0
692157602554343424,waiting for the new episode of #teenwolf like... url,truth,2016,1,27,2016-01,2016-01,1.0
532559937269166080,"bruh, just chill. did you see the slang words this chick-fil-a manager banned? url url",rumor,2014,11,12,2014-11,2014-04,1.0
552112474913136641,president obama’s daughter wears a pro era t-shirt: url url,rumor,2015,1,5,2015-01,2015-01,1.0
687734662249246724,"we have some bad news, friends fans. the whole cast won't be reuniting in february: url url",truth,2016,1,14,2016-01,2016-01,1.0
689214940679409664,#eagles co-founder glenn frey has died aged 67,truth,2016,1,18,2016-01,2016-01,1.0
387236601450864641,"white house #shutdown url , but are posting alerts on him getting a sandwich. url",rumor,2013,10,7,2013-10,2013-04,1.0
524983325275197440,#rcmp news conference on #ottawa shootings expected to begin momentarily. watch live @ url,truth,2014,10,22,2014-10,2014-04,1.0
672433211604013057,reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings),rumor,2015,12,3,2015-12,2015-04,1.0
613194145423826944,. not talking about ’92 clinton-gore confederate campaign button url url,rumor,2015,6,23,2015-06,2015-02,1.0
531161914689482752,"confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" url url",truth,2014,11,8,2014-11,2014-04,1.0
693203974388895744,a tiny alpine town in northern italy just welcomed its first baby in 28 years url url,truth,2016,1,29,2016-01,2016-01,1.0
500371149713178625,in what world do you let a cop who killed someone leave town? url #ferguson,rumor,2014,8,15,2014-08,2014-03,1.0
692736398462300162,"house for sale. asking price? super bowl 50 tickets. well-played, steelers fan. url url",truth,2016,1,28,2016-01,2016-01,1.0
766323684076322816,u.s. justice department to end use of private prisons. url,truth,2016,8,18,2016-08,2016-03,1.0
407231740764508161,r.i.p to the driver who died with paul walker that no one cares about because he wasn't famous.,truth,2013,12,1,2013-12,2013-04,1.0
524981436252950528,canadian authorities have given name of suspect in ottawa attacks to u.s. feds; ask for fbi assistance: sr u.s. law enforcement official,rumor,2014,10,22,2014-10,2014-04,1.0
544391176137089024,"hostage taker in sydney cafe demands isis flag and call with australian pm, sky news reports. url #sydneysiege",truth,2014,12,15,2014-12,2014-04,1.0
544282227035869184,"breaking news: gunmen take hostages at sydney cafe, wave islamic flag url url",truth,2014,12,15,2014-12,2014-04,1.0
614593386188828672,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry. url,truth,2015,6,27,2015-06,2015-02,1.0
733242244522725376,"#target backlash over transgender bathroom policy hits ""boiling point"" url #boycotttarget url",rumor,2016,5,19,2016-05,2016-02,1.0
762775964224847872,watch and share their favorite olympic memories—and cheer on #teamusa: url url,truth,2016,8,8,2016-08,2016-03,1.0
688441130271289350,from the bb vault: donald trump's dad arrested in kkk brawl with cops url url,truth,2016,1,16,2016-01,2016-01,1.0
745236050407194624,the big one: 'large scale motion' detected along san andreas fault url url,rumor,2016,6,21,2016-06,2016-02,1.0
